,Unnamed: 0,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
414,414,47790,action,medal of honor™,Single-player,19.99,2010,2
415,415,47800,strategy,risk™: factions,Single-player,9.99,2011,2
416,416,47810,rpg,dragon age: origins - ultimate edition,Single-player,29.99,2010,0
417,417,47870,racing,need for speed: hot pursuit,Single-player,19.99,2010,2
418,418,47890,simulation,the sims™ 3,Single-player,19.99,2009,2
419,419,47920,racing,shift 2 unleashed,Single-player,19.99,2011,0
420,420,48000,adventure,limbo,Single-player,9.99,2011,2
421,421,48110,simulation,silent hunter 5®: battle of the atlantic,Single-player,9.99,2010,1
422,422,48190,action,assassin’s creed® brotherhood,Single-player,19.99,2011,1
423,423,48700,action,mount &amp; blade: warband,Single-player,19.99,2010,2
424,424,48720,action,mount &amp; blade: with fire &amp; sword,Single-player,9.99,2011,2
425,425,48800,simulation,ship simulator extremes,Single-player,19.99,2010,2
426,426,48950,strategy,greed corp,Single-player,9.99,2010,0
427,427,49470,strategy,magic: the gathering - duels of the planeswalkers 2012,Single-player,19.99,2011,2
428,428,49520,action,borderlands 2,Single-player,19.99,2012,2
429,429,49600,action,beat hazard,Single-player,9.99,2010,2
430,430,49800,action,flight of the icarus,Single-player,4.99,2010,2
431,431,50130,action,mafia ii,Single-player,29.99,2011,2
432,432,50300,action,spec ops: the line,Single-player,29.99,2012,2
433,433,50510,action,burn zombie burn!,Single-player,9.99,2010,2
434,434,50620,action,darksiders™,Single-player,19.99,2010,0
435,435,51100,action,tactical intervention,Multi-player,0.0,2013,2
436,436,55040,indie,atom zombie smasher,Single-player,9.99,2011,2
437,437,55100,action,homefront,Single-player,19.99,2011,2
438,438,55110,action,red faction®: armageddon™,Single-player,19.99,2011,2
439,439,55140,racing,mx vs. atv reflex,Single-player,19.99,2010,2
440,440,55150,action,"warhammer 40,000: space marine",Single-player,29.99,2011,2
441,441,55230,action,saints row: the third,Single-player,9.99,2011,2
442,442,55370,action,saints row: the third initiation station,Single-player,0.0,2011,2
443,443,57000,action,nyxquest: kindred spirits,Single-player,2.99,2010,2
444,444,57300,action,amnesia: the dark descent,Single-player,19.99,2010,0
445,445,57600,strategy,tropico 3: absolute power,Single-player,9.99,2010,2
446,446,57640,adventure,broken sword: directors cut,Single-player,5.99,2010,2
447,447,57690,simulation,tropico 4,Single-player,14.99,2011,2
448,448,57740,rpg,jagged alliance - back in action,Single-player,19.99,2012,0
449,449,57900,action,duke nukem forever,Single-player,19.99,2011,2
450,450,58610,strategy,wargame: european escalation,Single-player,9.99,2012,0
451,451,60800,rpg,numen: contest of heroes,Single-player,7.99,2010,2
452,452,61100,indie,lucid,Single-player,4.99,2011,0
453,453,61310,indie,fractal: make blooms not war,Single-player,6.99,2011,2
454,454,61600,indie,zen bound 2,Single-player,4.99,2010,2
455,455,61730,action,critter crunch,Single-player,6.99,2012,2
456,456,62100,casual,chime,Single-player,4.99,2010,2
457,457,63200,action,monday night combat,Single-player,4.99,2011,1
458,458,63380,action,sniper elite v2,Single-player,19.99,2012,2
459,459,63500,action,swords and soldiers hd,Single-player,9.99,2010,2
460,460,63610,adventure,riven: the sequel to myst,Single-player,5.99,1997,2
461,461,63660,adventure,myst: masterpiece edition,Single-player,5.99,2011,2
462,462,63700,action,bit.trip beat,Single-player,9.99,2010,2
463,463,63710,action,bit.trip runner,Single-player,9.99,2011,2
464,464,63800,adventure,delve deeper,Single-player,4.99,2010,2
465,465,63940,strategy,men of war: vietnam,Single-player,7.99,2011,0
466,466,64000,strategy,men of war: assault squad,Single-player,9.99,2011,1
467,467,65300,action,dustforce dx,Single-player,9.99,2012,2
468,468,65560,action,painkiller redemption,Single-player,4.99,2011,0
469,469,65730,simulation,take on helicopters,Single-player,19.99,2011,1
470,470,65740,action,carrier command: gaea mission,Single-player,32.99,2012,2
471,471,65780,action,arma: gold edition,Single-player,9.99,2011,2
472,472,65790,action,arma: cold war assault,Single-player,4.99,2011,2
473,473,65800,action,dungeon defenders,Single-player,14.99,2011,2
474,474,65930,action,the bureau: xcom declassified,Single-player,19.99,2013,2
475,475,65980,strategy,sid meiers civilization®: beyond earth™,Single-player,39.99,2014,1
476,476,67370,action,the darkness ii,Single-player,29.99,2012,2
477,477,70000,action,dino d-day,Multi-player,9.99,2011,1
478,478,70100,simulation,hacker evolution,Single-player,4.99,2010,2
479,479,70300,action,vvvvvv,Single-player,4.99,2010,2
480,480,70400,rpg,recettear: an item shops tale,Single-player,19.99,2010,2
481,481,70600,strategy,worms ultimate mayhem,Single-player,14.99,2011,0
482,482,70620,sports,worms crazy golf,Single-player,9.99,2011,2
483,483,70640,strategy,worms,Single-player,7.99,1995,0
484,484,70650,casual,worms blast,Single-player,7.99,2002,0
485,485,71000,action,evochron mercenary,Single-player,19.99,2012,2
486,486,71230,action,crazy taxi,Single-player,7.99,2011,1
487,487,71340,action,sonic generations collection,Single-player,19.99,2011,2
488,488,72000,indie,closure,Single-player,9.99,2012,2
489,489,72200,casual,universe sandbox,Single-player,0.0,2011,2
490,490,72900,adventure,winter voices,Single-player,4.99,2010,2
491,491,73010,simulation,cities in motion,Single-player,19.99,2011,2
492,492,73020,strategy,majesty 2 collection,Single-player,19.99,2011,2
493,493,73170,strategy,darkest hour: a hearts of iron game,Single-player,9.99,2011,2
494,494,73220,strategy,supreme ruler: cold war,Single-player,9.99,2011,2
495,495,78000,strategy,bejeweled® 3,Single-player,4.99,2010,0
496,496,80310,adventure,gemini rue,Single-player,9.99,2011,2
497,497,91200,action,anomaly: warzone earth,Single-player,9.99,2011,0
498,498,91330,action,iron front: digital war edition,Single-player,14.99,2012,0
499,499,91600,action,sanctum,Single-player,9.99,2011,1
500,500,91700,action,e.y.e: divine cybermancy,Single-player,9.99,2011,2
501,501,91800,casual,cloning clyde,Single-player,4.99,2011,2
502,502,91900,action,post apocalyptic mayhem,Single-player,9.99,2011,2
503,503,92000,action,hydrophobia: prophecy,Single-player,4.99,2011,2
504,504,92100,indie,detour,Single-player,4.99,2011,2
505,505,92300,action,a.r.e.s.: extinction agenda,Single-player,4.99,2011,1
506,506,92700,action,shadow harvest: phantom ops,Single-player,9.99,2011,0
507,507,92800,indie,spacechem,Single-player,9.99,2011,1
508,508,93200,action,revenge of the titans,Single-player,9.99,2011,2
509,509,94000,indie,dinner date,Single-player,3.99,2011,0
510,510,94200,action,jamestown,Single-player,9.99,2011,2
511,511,94300,adventure,the dream machine: chapter 1 &amp; 2,Single-player,3.99,2012,2
512,512,94400,action,nidhogg,Single-player,9.99,2014,2
513,513,94590,adventure,puzzle agent 2,Single-player,9.99,2011,0
514,514,95300,action,capsized,Single-player,9.99,2011,2
515,515,95400,action,ibb &amp; obb,Multi-player,11.99,2014,2
516,516,96000,adventure,the tiny bang story,Single-player,4.99,2011,2
517,517,96100,action,defy gravity extended,Single-player,1.99,2016,0
518,518,96200,action,steel storm: burning retribution,Single-player,14.99,2011,1
519,519,96800,action,nexuiz,Single-player,9.99,2012,2
520,520,97000,indie,solar 2,Single-player,9.99,2011,2
521,521,97100,action,section 8®: prejudice™,Single-player,9.99,2011,2
522,522,97330,strategy,magic: the gathering - duels of the planeswalkers 2013,Single-player,9.99,2012,2
523,523,98200,indie,frozen synapse,Single-player,24.99,2011,2
524,524,98300,action,toy soldiers,Single-player,9.99,2012,2
525,525,98400,action,hard reset extended edition,Single-player,14.99,2012,2
526,526,98500,action,naval warfare,Single-player,2.99,2011,2
527,527,98600,action,demolition inc.,Single-player,5.99,2011,0
528,528,98800,casual,dungeons of dredmor,Single-player,4.99,2011,0
529,529,99100,action,dungeons and dragons: daggerdale,Single-player,14.99,2011,0
530,530,99300,action,renegade ops,Single-player,15.0,2011,2
531,531,99400,action,garshasp: the monster slayer,Single-player,4.99,2011,0
532,532,99700,casual,nightsky,Single-player,9.99,2011,2
533,533,99900,action,spiral knights,Single-player,0.0,2011,2
534,534,99910,adventure,puzzle pirates,Single-player,0.0,2011,2
535,535,102500,action,kingdoms of amalur: reckoning™,Single-player,19.99,2012,2
536,536,102600,action,orcs must die!,Single-player,9.99,2011,1
537,537,102700,action,a.v.a. alliance of valiant arms™,Multi-player,0.0,2011,0
538,538,102840,action,shank 2,Single-player,9.99,2012,1
539,539,102850,action,warp,Single-player,9.99,2012,2
540,540,104000,indie,ibomber defense,Single-player,4.99,2011,2
541,541,104200,adventure,beep,Single-player,1.99,2011,0
542,542,104700,free to play,super mnc,Multi-player,0.0,2012,1
543,543,104900,action,orion: prelude,Single-player,0.99,2013,2
544,544,105000,adventure,a new beginning - final cut,Single-player,9.99,2012,0
545,545,105100,adventure,lume,Single-player,5.99,2011,2
546,546,105300,casual,critical mass,Single-player,1.99,2011,2
547,547,105420,action,ms. splosion man,Single-player,9.99,2013,2
548,548,105450,simulation,age of empires® iii: complete collection,Single-player,39.99,2009,1
549,549,105600,action,terraria,Single-player,9.99,2011,1
550,550,105800,action,pixeljunk™ eden,Single-player,9.99,2012,1
551,551,107100,action,bastion,Single-player,14.99,2011,2
552,552,107200,action,space pirates and zombies,Single-player,9.99,2011,2
553,553,107310,indie,cthulhu saves the world,Single-player,2.99,2011,1
554,554,107410,action,arma 3,Single-player,39.99,2013,2
555,555,107800,action,rochard,Single-player,9.99,2011,2
556,556,108200,casual,ticket to ride,Single-player,9.99,2012,2
557,557,108500,action,vessel,Single-player,19.99,2012,2
558,558,108600,indie,project zomboid,Single-player,14.99,2013,2
559,559,108710,action,alan wake,Single-player,9.99,2012,2
560,560,108800,action,crysis 2 - maximum edition,Single-player,29.99,2011,2
561,561,109600,action,neverwinter,Multi-player,0.0,2013,2
562,562,110800,adventure,l.a. noire,Single-player,19.99,2011,0
563,563,111400,action,bunch of heroes,Single-player,4.99,2011,0
564,564,111600,action,serious sam double d xxl,Single-player,9.99,2011,0
565,565,111800,casual,blocks that matter,Single-player,4.99,2011,2
566,566,111900,action,guardians of middle-earth,Single-player,19.99,2013,0
567,567,113020,action,monaco: whats yours is mine,Single-player,14.99,2013,2
568,568,113200,action,the binding of isaac,Single-player,4.99,2011,2
569,569,113400,action,apb reloaded,Multi-player,0.0,2011,2
570,570,113420,free to play,fallen earth free2play,Multi-player,0.0,2011,2
571,571,115100,adventure,costume quest,Single-player,9.99,2011,2
572,572,115320,action,prototype 2,Single-player,39.99,2012,2
573,573,200010,casual,quantum conundrum,Single-player,8.99,2012,2
574,574,200050,strategy,naval war: arctic circle,Single-player,19.99,2012,0
575,575,200150,casual,battle chess: game of kings™,Single-player,29.99,2015,2
576,576,200170,strategy,worms revolution,Single-player,14.99,2012,1
577,577,200210,action,realm of the mad god,Multi-player,0.0,2012,2
578,578,200230,racing,off-road drive,Single-player,4.99,2011,2
579,579,200260,action,batman: arkham city - game of the year edition,Single-player,19.99,2012,1
580,580,200510,strategy,xcom: enemy unknown,Single-player,29.99,2012,2
581,581,200710,action,torchlight ii,Single-player,19.99,2012,2
582,582,200910,indie,before the echo,Single-player,4.99,2011,2
583,583,201210,free to play,pox nora,Single-player,0.0,2014,2
584,584,201230,free to play,everquest® ii free-to-play. your way.™,Multi-player,0.0,2011,2
585,585,201310,action,x3: albion prelude,Single-player,9.99,2011,0
586,586,201420,adventure,toki tori 2+,Single-player,14.99,2013,2
587,587,201480,action,serious sam: the random encounter,Single-player,4.99,2011,1
588,588,201510,racing,flatout 3: chaos &amp; destruction,Single-player,9.99,2011,0
589,589,201570,action,really big sky,Single-player,4.99,2012,1
590,590,201790,action,orcs must die! 2,Single-player,14.99,2012,2
591,591,201810,action,wolfenstein: the new order,Single-player,19.99,2014,1
592,592,202130,strategy,impire,Single-player,19.99,2013,0
593,593,202170,action,sleeping dogs,Single-player,74.76,0,2
594,594,202200,strategy,galactic civilizations® ii: ultimate edition,Single-player,19.99,2011,2
595,595,202310,racing,ridge racer™ unbounded,Single-player,9.99,2012,2
596,596,202750,action,alan wakes american nightmare,Single-player,9.99,2012,2
597,597,202970,action,call of duty®: black ops ii,Single-player,59.99,2012,2
598,598,203140,action,hitman: absolution™,Single-player,19.99,2012,2
599,599,203160,action,tomb raider,Single-player,19.99,2013,2
600,600,203210,action,titan attacks!,Single-player,9.99,2012,2
601,601,203290,action,americas army: proving grounds,Single-player,0.0,2015,2
602,602,203350,rpg,kings bounty: warriors of the north,Single-player,9.99,2012,2
603,603,203630,strategy,warlock - master of the arcane,Single-player,24.99,2012,2
604,604,203650,adventure,sonic the hedgehog 4 - episode ii,Single-player,9.99,2012,2
605,605,203750,action,binary domain,Single-player,14.99,2012,2
606,606,203770,rpg,crusader kings ii,Single-player,39.99,2012,1
607,607,203830,adventure,the dark eye: chains of satinav,Single-player,19.99,2012,2
608,608,204030,action,fable - the lost chapters,Single-player,9.99,2011,2
609,609,204060,adventure,superbrothers: sword &amp; sworcery ep,Single-player,7.99,2012,1
610,610,204080,action,the showdown effect,Multi-player,9.99,2013,0
611,611,204100,action,max payne 3,Single-player,19.99,2012,2
612,612,204180,adventure,waveform,Single-player,1.99,2012,2
613,613,204240,casual,the bridge,Single-player,9.99,2013,2
614,614,204300,action,awesomenauts - the 2d moba,Single-player,0.0,2012,2
615,615,204340,action,serious sam 2,Single-player,9.99,2005,1
616,616,204360,action,castle crashers®,Single-player,14.99,2012,2
617,617,204450,action,call of juarez® gunslinger,Single-player,14.99,2013,1
618,618,204530,action,infested planet,Single-player,14.99,2014,2
619,619,204630,action,retro city rampage™ dx,Single-player,14.99,2014,0
620,620,204880,indie,sins of a solar empire®: rebellion,Single-player,39.99,2012,2
621,621,205060,action,bit.trip core,Single-player,9.99,2012,0
622,622,205080,action,bit.trip fate,Single-player,9.99,2013,0
623,623,205100,action,dishonored,Single-player,9.99,2012,2
624,624,205230,action,hell yeah! wrath of the dead rabbit,Single-player,14.99,2012,2
625,625,205610,action,port royale 3,Single-player,14.99,2012,2
626,626,205650,adventure,the testament of sherlock holmes,Single-player,19.99,2012,2
627,627,205710,free to play,everquest ®,MMO,0.0,2012,2
628,628,205730,action,insanely twisted shadow planet,Single-player,14.99,2012,0
629,629,205870,indie,auditorium,Single-player,6.99,2012,1
630,630,205890,adventure,chronicle: runescape legends,Single-player,0.0,2016,2
631,631,205910,indie,tiny and big: grandpas leftovers,Single-player,9.99,2012,2
632,632,205950,action,jet set radio,Single-player,7.99,2012,1
633,633,205990,strategy,warlock 2: the exiled,Single-player,19.99,2014,2
634,634,206190,action,gunpoint,Single-player,9.99,2013,2
635,635,206210,action,gotham city impostors free to play,Multi-player,0.0,2012,0
636,636,206420,action,saints row iv,Single-player,14.99,2013,2
637,637,206440,adventure,to the moon,Single-player,9.99,2011,2
638,638,206500,action,airmech strike,Single-player,0.0,2012,0
639,639,206610,casual,3switched,Single-player,9.99,2012,2
640,640,206690,casual,ibomber defense pacific,Single-player,4.99,2012,2
641,641,207080,indie,indie game: the movie,Single-player,9.99,2012,2
642,642,207140,action,speedrunners,Single-player,14.99,2016,1
643,643,207170,adventure,legend of grimrock,Single-player,14.99,2012,1
644,644,207230,action,archeblade™,Multi-player,0.0,2014,1
645,645,207250,indie,cubemen,Single-player,3.99,2012,2
646,646,207350,action,ys origin,Single-player,19.99,2012,2
