,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
2629,502550,0,2098,10,0.0,2016,1
2630,504490,0,2230,10,7.99,2016,2
2631,506140,4,1927,10,0.0,2016,2
2632,510050,6,2612,10,0.0,2016,1
2633,512300,0,2446,10,19.99,2016,1
2634,514520,7,2010,10,0.99,2016,2
2635,516040,7,760,10,3.99,2016,2
2636,521340,4,2421,10,0.99,2016,2
2637,521430,7,2124,10,1.99,2016,2
2638,521570,4,2613,10,0.0,2016,0
2639,521990,0,903,10,2.99,2016,2
2640,527340,0,2544,7,4.99,2016,1
